                               Game of the Rope - Description of the internal state

Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5     Trial    
TSR   WRC SAB 12 SAB 14 SAB 18 SAB 19 SAB 19   WRC SAB 10 SAB 14 SAB 09 SAB 17 SAB 14 60 60 60 . - - - 01 --
TSR   WRC SAB 12 SAB 14 SAB 18 SAB 19 SAB 19   WRC SAB 10 SAB 14 SAB 09 SAB 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SAB 12 SAB 14 SAB 18 SAB 19 SAB 19   WRC SAB 10 SAB 14 SIP 09 SAB 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SAB 12 SAB 14 SIP 18 SAB 19 SAB 19   WRC SAB 10 SAB 14 SIP 09 SAB 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SIP 12 SAB 14 SIP 18 SAB 19 SAB 19   WRC SAB 10 SAB 14 SIP 09 SAB 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SIP 12 SAB 14 SIP 18 SIP 19 SAB 19   WRC SAB 10 SAB 14 SIP 09 SAB 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SIP 12 SAB 14 SIP 18 SIP 19 SAB 19   WRC SAB 10 SIP 14 SIP 09 SAB 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SIP 12 SAB 14 SIP 18 SIP 19 SAB 19   WRC SAB 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WRC SAB 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WRC SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WRC SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   AST SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WRC SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   AST SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   AST SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WTR SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   AST SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WTR SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WTR SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 --
TSR   WTR SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WTR SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WTR SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WTR SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WTR SIP 10 SIP 14 SIP 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC SIP 12 SIP 14 SIP 18 SIP 19 SAB 19   WTR SIP 10 SIP 14 DYB 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC SIP 12 SIP 14 DYB 18 SIP 19 SAB 19   WTR SIP 10 SIP 14 DYB 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC SIP 12 SIP 14 DYB 18 SIP 19 SAB 19   WTR SIP 10 DYB 14 DYB 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC SIP 12 SIP 14 DYB 18 DYB 19 SAB 19   WTR SIP 10 DYB 14 DYB 09 SIP 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC SIP 12 SIP 14 DYB 18 DYB 19 SAB 19   WTR SIP 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC DYB 12 SIP 14 DYB 18 DYB 19 SAB 19   WTR SIP 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WTR SIP 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WTR DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
TSR   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . 60 60 60 01 00
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 DYB 09 DYB 17 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 DYB 14 SAB 08 DYB 17 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC DYB 12 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 SAB 13 SAB 08 DYB 17 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 SAB 13 SAB 08 DYB 17 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 DYB 14 DYB 18 DYB 19 SAB 19   WRC DYB 10 SAB 13 SAB 08 SAB 16 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 SAB 13 DYB 18 DYB 19 SAB 19   WRC DYB 10 SAB 13 SAB 08 SAB 16 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 SAB 13 DYB 18 DYB 19 SAB 19   WRC SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 SAB 13 DYB 18 SAB 18 SAB 19   WRC SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   WRC SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   WRC SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 60 60 60 . - - - 01 -4
WTC   WRC SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   WRC SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 - - - . - - - 01 --
TSR   WRC SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   WRC SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 - - - . - - - 02 --
TSR   WRC SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 - - - . - - - 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 - - - . - - - 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 - - - . 60 60 60 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SAB 13 SAB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SAB 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SAB 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SIP 11 SAB 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SIP 11 SIP 13 SAB 17 SAB 18 SAB 19   AST SAB 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   AST SAB 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SAB 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   AST SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 SIP 13 SIP 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 SIP 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR SIP 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR DYB 11 SIP 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 --
TSR   WTR DYB 11 DYB 13 SIP 17 SAB 18 SAB 19   WTR SIP 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
TSR   WTR DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WTR SIP 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
TSR   WTR DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC SIP 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
TSR   WTR DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
TSR   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 DYB 13 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC DYB 11 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC SAB 10 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC SAB 10 DYB 13 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC SAB 10 SAB 12 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 DYB 08 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC SAB 10 SAB 12 DYB 17 SAB 18 SAB 19   WRC DYB 09 SAB 12 SAB 07 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   WRC DYB 09 SAB 12 SAB 07 SAB 16 SAB 14 59 59 59 . 60 60 60 02 00
WTC   WRC SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   WRC DYB 09 SAB 12 SAB 07 SAB 16 SAB 14 59 59 59 . - - - 02 00
WTC   WRC SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   WRC SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 59 59 59 . - - - 02 00
WTC   WRC SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   WRC SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 - - - . - - - 02 --
TSR   WRC SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   WRC SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 - - - . - - - 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   WRC SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 - - - . - - - 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 - - - . - - - 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 - - - . 58 58 58 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SAB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SAB 10 SAB 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SAB 10 SIP 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   AST SAB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   AST SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   AST SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   AST SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WTR SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   AST SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WTR SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   WTR SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WTR SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC SIP 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC SIP 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 SIP 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 SIP 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
TSR   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC DYB 08 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC DYB 10 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC SAB 09 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 00
WTC   WRC SAB 09 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 02
WTC   WRC SAB 09 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 DYB 12 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
WTC   WRC SAB 09 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
WTC   WRC SAB 09 DYB 12 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
WTC   WRC SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 58 58 58 . 58 58 58 03 --
WTC   WRC SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . 58 58 58 03 --
WTC   WRC SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 03 --
WTC   WRC SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 03 --
TSR   WRC SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 04 --
TSR   WRC SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 04 --
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 04 --
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 - - - . 57 57 57 04 --
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 --
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 --
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
TSR   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
WTC   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   AST SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
WTC   AST SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WTR SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
WTC   WTR SAB 09 SAB 11 SAB 16 SAB 18 SAB 19   WTR SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
WTC   WTR SIP 09 SAB 11 SAB 16 SAB 18 SAB 19   WTR SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
WTC   WTR SIP 09 SAB 11 SAB 16 SAB 18 SAB 19   WTR SIP 07 SAB 11 SAB 07 SAB 16 SAB 14 57 57 57 . 57 57 57 04 00
